DB_INSTANCE_NAME;OWNER;TABLE_NAME;TAB_COMMENTS;NUM_ROWS;DUPLICATED;COLUMN_ID;COLUMN_NAME;DATA_TYPE;DATA_LENGTH;NULLABLE;DATA_SCALE;AVG_COL_LEN;NUM_DISTINCT;NUM_NULLS;DEFAULT_ON_NULL;COL_COMMENTS;CONSTRAINTS
exaprod;SIPAJ;DADOS_EVENTO;Tabela de eventos do termo acordo.;313;N;5;NOM_LOGRADOURO;VARCHAR2;100;Y;;25;91;24;NO;Nome do Logradouro.; (: )
exaprod;SIPAJ;DADOS_EVENTO;Tabela de eventos do termo acordo.;313;N;11;NUM_CEP;NUMBER;22;Y;0;5;37;105;NO;Numero do CEP; (: )
exaprod;SIPAJ;DADOS_EVENTO;Tabela de eventos do termo acordo.;313;N;6;NUM_LOGRADOURO;NUMBER;22;Y;0;3;19;180;NO;Numero do Logradouro.; (: )
exaprod;SIPAJ;DADOS_EVENTO;Tabela de eventos do termo acordo.;313;N;1;SEQ_PROC_DOCUMENTO;NUMBER;22;N;0;5;313;0;NO;Sequence da Tabela Termo Acordo.;FK_TEM_ACO_R_DAD_EVE (FOREIGN KEY: ENABLED)- PK_DADOS_EVENTO (PRIMARY KEY: ENABLED)- SYS_C001521767 (C: ENABLED)
exaprod;SIPAJ;DECISAO;Tipos de Decisão.;4;N;2;DSC_DECISAO;VARCHAR2;60;N;;27;4;0;NO;Descrição do Tipo de decisão;SYS_C0059275 (C: ENABLED)
exaprod;SIPAJ;DECISAO;Tipos de Decisão.;4;N;1;SEQ_DECISAO;NUMBER;22;N;0;3;4;0;NO;Identificador unico de Tipo de decisao;PK_DECISAO (PRIMARY KEY: ENABLED)- SYS_C0059274 (C: ENABLED)
exaprod;SIPAJ;DECISAO;Tipos de Decisão.;4;N;3;STA_DECISAO;NUMBER;22;N;0;3;1;0;NO;Situação do  Tipo de decisão (ativo/inativo).;CKC_STA_DECISAO_DECISAO (C: ENABLED)- SYS_C0059276 (C: ENABLED)
exaprod;SIPAJ;DECISAO;Tipos de Decisão.;4;N;4;STA_REPERCUSSAO;NUMBER;22;Y;0;2;1;0;NO;Indica se a decisão tem ou não repercussão financeira.;CKC_STA_REPERCUSSAO_DECISAO (C: ENABLED)
exaprod;SIPAJ;DECISAO_SISTEMA;Tabela de relacionamento entre Decisão e Sistema afetado.;3;N;1;SEQ_DECISAO;NUMBER;22;N;0;3;1;0;NO;Identificador unico de Tipo de decisao.;FK_DEC_R_DEC_SIS (FOREIGN KEY: ENABLED)- PK_DECISAO_SISTEMA (PRIMARY KEY: ENABLED)- SYS_C0059280 (C: ENABLED)
exaprod;SIPAJ;DECISAO_SISTEMA;Tabela de relacionamento entre Decisão e Sistema afetado.;3;N;2;SEQ_SISTEMA;NUMBER;22;N;0;4;3;0;NO;Identificador do sistema.;FK_SIS_R_DEC_SIS (FOREIGN KEY: ENABLED)- PK_DECISAO_SISTEMA (PRIMARY KEY: ENABLED)- SYS_C0059281 (C: ENABLED)
